Glia and neuronal cell	Oligodendrocyte	B cell	Pericyte	Endothelial cell	T cell	Myeloid cell
13380x7860	0.201634896597365	0.0229559186235806	0.00886347846305784	0.264550741270009	0.352100313780038	6.25673412898482e-05	0.14983208392466
13760x7860	0.228732547356476	0.0226950694467741	0.00947651198370024	0.237149810214318	0.359376354101556	4.75083706256496e-05	0.14252219852655
14140x7860	0.261909903380321	0.0236423260693749	0.0110260587176083	0.200029776696167	0.383927175751447	6.99893947242296e-05	0.119394769990358
14520x7860	0.277523649055773	0.0225822714789463	0.0101100381163086	0.180298285168116	0.401721709724023	6.89010047248939e-05	0.107695145452108
14900x7860	0.268383632956933	0.0246649792057256	0.00977698404593842	0.203159989124792	0.39924611653846	5.75885847145579e-05	0.094710709543436
15280x7860	0.277969447578989	0.0262178077864408	0.0123194634925597	0.201796506344403	0.386898621858877	0.000115445803572196	0.0946827071351586
15660x7860	0.308944260571678	0.0295473761847596	0.0120709807410086	0.206452313163689	0.363557180217259	0.000115454076184402	0.0793124350454212
16040x7860	0.301347210721204	0.032073590457048	0.0111049765859781	0.234434130719939	0.351654538515684	7.36045776028897e-05	0.0693119484225438
16420x7860	0.286726448259002	0.0256457706835617	0.011484863810102	0.252801188413715	0.349470159112017	0.000120663566707222	0.0737509061548944
16800x7860	0.259485270425469	0.0201306045493688	0.0103795754580599	0.239277078365641	0.377665237395302	0.000386164991932601	0.0926760688142263
17180x7860	0.216491291786448	0.0181808866445955	0.00700469515317585	0.268408497831537	0.410434015556965	9.03141053418224e-05	0.0793902989219365
17560x7860	0.218748144649522	0.0184545895659881	0.00739840218432819	0.293648651433811	0.404770628505812	5.58666642383711e-05	0.0569237169963001
17940x7860	0.247667210925772	0.0217665069777146	0.00599781056678488	0.272329468076787	0.40663372425704	0.000106841280149056	0.0454984379157531
18320x7860	0.252299253213071	0.0244660922377884	0.00721307399916508	0.253701733372829	0.393341500793783	0.000352983615414955	0.0686253627679483
18700x7860	0.239250364842175	0.0205109868421202	0.0125564144826178	0.306403036581178	0.326437941797618	0.000613015529613064	0.094228239924677
9580x8240	0.231373810542059	0.0240379812104705	0.0092748902840634	0.292443134029908	0.31728781123289	0.0349261856607385	0.0906561870398712
9960x8240	0.222991135937414	0.0211152559235762	0.0103601186188353	0.32785747144253	0.307453875418293	0.0252890716018598	0.0849330710574914
10340x8240	0.159337142068277	0.0135537724965795	0.00851086021034005	0.396854763037138	0.340325670072229	0.0028383183531601	0.0785794737622767
10720x8240	0.0861560760120577	0.00795768338957756	0.00403516416740685	0.424225411319247	0.416375450082465	0.000395803299656157	0.0608544117295891
11100x8240	0.0954178977687062	0.00673290399847292	0.00668610125501851	0.412149667599268	0.378780480180376	0.000320142806249609	0.0999128063919082
11480x8240	0.169394775329766	0.00993811363511147	0.0107812441830539	0.313926656673129	0.315084199900212	0.0017054495219886	0.179169560756739
11860x8240	0.192355706940331	0.010988000500399	0.0107019439737745	0.278373489896775	0.341036840960389	0.00179681213714638	0.164747205591185
12240x8240	0.167647333331152	0.0109679866409314	0.00971433256853247	0.247171233666785	0.404855728939558	0.000384275139899452	0.159259109713142
12620x8240	0.158240613094643	0.0130709323484574	0.00807890018538538	0.239163666195995	0.418905419346508	0.000113977011463339	0.162426491817549
13000x8240	0.191845846536144	0.018882342785568	0.0104484843253907	0.245725792902207	0.371457922575333	0.000138001128051574	0.161501609747305
13380x8240	0.207348889538926	0.0193463577050189	0.010635535201066	0.243768508816131	0.345389889140363	0.000155426810895571	0.173355392787599
13760x8240	0.22354748212664	0.020324130086619	0.0110812804398315	0.23054695485742	0.351127252647152	6.87837975621366e-05	0.163304116044775
14140x8240	0.236733368133256	0.0202239043100625	0.0116907303280332	0.212452108935982	0.37052147245369	5.61801907195204e-05	0.148322235648257
14520x8240	0.249688500142822	0.0220178536335427	0.00934412506511237	0.203226133454622	0.397088931998622	4.7490820533047e-05	0.118586964884746
